u_AnnualSalary|u_AccountBalance|AnnualSalary|AccountBalance|LoanApproval|Gender
29344.71|-1017.13|130000.0|37961.12|1.0|0
3141.06|-4794.22|103796.35|26351.73|1.0|1
59344.71|891.17|160000.0|48836.46|1.0|0
9344.71|-3870.09|110000.0|29130.14|1.0|0
29344.71|-674.77|130000.0|38303.48|1.0|0
-16858.94|1753.95|83796.35|26921.87|-1.0|1
-40655.29|-567.15|60000.0|17488.01|-1.0|0
19344.71|2574.62|120000.0|38563.86|1.0|0
-10655.29|1137.39|90000.0|28159.59|1.0|0
-10655.29|-1250.84|90000.0|25771.36|-1.0|0
19344.71|3926.79|120000.0|39916.03|1.0|0
3141.06|3114.76|103796.35|34260.71|1.0|1
-40655.29|-1800.16|60000.0|16255.0|-1.0|0
-30655.29|-413.33|70000.0|20630.85|-1.0|0
59344.71|79.86|160000.0|48025.15|1.0|0
-8358.94|-1274.02|92296.35|26434.56|-1.0|1
4141.06|-1630.38|104796.35|29814.47|1.0|1
49344.71|-714.73|150000.0|44241.55|1.0|0
-10655.29|-3012.9|90000.0|24009.3|-1.0|0
19344.71|2279.58|120000.0|38268.82|1.0|0
-12358.94|-6424.39|88296.35|20088.59|-1.0|1
-24358.94|1593.29|76296.35|24519.45|-1.0|1
47641.06|-1779.3|148296.35|42667.76|1.0|1
47141.06|-2338.78|147796.35|41958.83|1.0|1
79344.71|2443.81|180000.0|56367.13|1.0|0
9344.71|-884.52|110000.0|32115.71|1.0|0
-30655.29|681.06|70000.0|21725.24|-1.0|0
-12858.94|-3873.92|87796.35|22489.61|-1.0|1
59344.71|-3982.71|160000.0|43962.58|1.0|0
-655.29|829.3|100000.0|30840.51|1.0|0
-10655.29|5370.87|90000.0|32393.07|1.0|0
19344.71|1363.35|120000.0|37352.59|1.0|0
7141.06|-351.56|107796.35|31989.99|1.0|1
-10655.29|-1224.46|90000.0|25797.74|-1.0|0
-40655.29|1725.11|60000.0|19780.27|-1.0|0
19344.71|-3290.83|120000.0|32698.41|1.0|0
-40655.29|-793.58|60000.0|17261.58|-1.0|0
19344.71|-160.03|120000.0|35829.21|1.0|0
-15858.94|-352.77|84796.35|25114.05|-1.0|1
29344.71|1847.61|130000.0|40825.86|1.0|0
-8358.94|-1715.86|92296.35|25992.72|-1.0|1
31641.06|2073.63|132296.35|41738.27|1.0|1
29344.71|-1444.77|130000.0|37533.48|1.0|0
-6858.94|-286.98|93796.35|27869.96|1.0|1
-20655.29|-1141.16|80000.0|22892.03|-1.0|0
19344.71|2024.7|120000.0|38013.94|1.0|0
-10655.29|-3142.71|90000.0|23879.49|-1.0|0
26141.06|716.14|126796.35|38736.82|1.0|1
9344.71|926.81|110000.0|33927.04|1.0|0
49344.71|1682.11|150000.0|46638.39|1.0|0
-30655.29|2154.52|70000.0|23198.7|-1.0|0
9344.71|1216.34|110000.0|34216.57|1.0|0
-23858.94|440.56|76796.35|23516.17|-1.0|1
19344.71|816.88|120000.0|36806.12|1.0|0
-70655.29|2962.28|30000.0|12050.4|-1.0|0
9344.71|-2253.75|110000.0|30746.48|1.0|0
49344.71|662.82|150000.0|45619.1|1.0|0
29344.71|5823.12|130000.0|44801.37|1.0|0
19344.71|-867.62|120000.0|35121.62|1.0|0
9344.71|1304.85|110000.0|34305.08|1.0|0
49344.71|655.59|150000.0|45611.87|1.0|0
9344.71|1975.4|110000.0|34975.63|1.0|0
21641.06|-3497.39|122296.35|33178.23|1.0|1
19344.71|1358.27|120000.0|37347.51|1.0|0
19344.71|-1475.71|120000.0|34513.53|1.0|0
1641.06|-501.83|102296.35|30195.77|1.0|1
-655.29|2528.97|100000.0|32540.18|1.0|0
-10655.29|767.94|90000.0|27790.14|1.0|0
-50655.29|-2456.99|50000.0|12609.16|-1.0|0
18641.06|1546.05|119296.35|37324.97|1.0|1
9344.71|-276.53|110000.0|32723.7|1.0|0
5641.06|-2746.44|106296.35|29146.76|1.0|1
24641.06|-1920.68|125296.35|35651.65|1.0|1
37141.06|1614.11|137796.35|42922.7|1.0|1
-60655.29|-1590.07|40000.0|10487.07|-1.0|0
9344.71|447.54|110000.0|33447.77|1.0|0
-20655.29|-2144.5|80000.0|21888.69|-1.0|0
49344.71|-2045.37|150000.0|42910.91|1.0|0
-20655.29|-1765.4|80000.0|22267.79|-1.0|0
-30655.29|5795.91|70000.0|26840.09|-1.0|0
9344.71|-1591.81|110000.0|31408.42|1.0|0
-30655.29|-4712.42|70000.0|16331.76|-1.0|0
49344.71|-3119.8|150000.0|41836.48|1.0|0
-655.29|1199.61|100000.0|31210.82|1.0|0
-10655.29|2331.81|90000.0|29354.01|1.0|0
-30655.29|3327.56|70000.0|24371.74|-1.0|0
-10655.29|640.15|90000.0|27662.35|1.0|0
-655.29|840.0|100000.0|30851.21|1.0|0
21141.06|-1822.98|121796.35|34703.19|1.0|1
9344.71|376.2|110000.0|33376.43|1.0|0
-35358.94|-3269.28|65296.35|16368.97|-1.0|1
19344.71|1011.36|120000.0|37000.6|1.0|0
-32858.94|860.73|67796.35|21246.23|-1.0|1
-30655.29|2416.34|70000.0|23460.52|-1.0|0
29344.71|6816.89|130000.0|45795.14|1.0|0
59344.71|2896.61|160000.0|50841.9|1.0|0
-10655.29|4772.94|90000.0|31795.14|1.0|0
-34358.94|1587.6|66296.35|21524.75|-1.0|1
-3858.94|-740.35|96796.35|28313.29|1.0|1
-10655.29|-389.63|90000.0|26632.57|-1.0|0
-655.29|-1740.89|100000.0|28270.32|1.0|0
29344.71|-54.42|130000.0|38923.83|1.0|0
27641.06|33.58|128296.35|38502.61|1.0|1
-10655.29|-2984.81|90000.0|24037.39|-1.0|0
63141.06|-2898.66|163796.35|46181.37|1.0|1
-14358.94|-630.6|86296.35|25284.58|-1.0|1
29344.71|-341.39|130000.0|38636.86|1.0|0
21641.06|150.09|122296.35|36825.71|1.0|1
-6858.94|3366.65|93796.35|31523.59|1.0|1
36641.06|1940.91|137296.35|43100.05|1.0|1
-26858.94|-2949.0|73796.35|19229.91|-1.0|1
-20655.29|-3028.4|80000.0|21004.79|-1.0|0
-28858.94|2290.95|71796.35|23872.06|-1.0|1
-655.29|1575.37|100000.0|31586.58|1.0|0
19344.71|-5688.9|120000.0|30300.34|1.0|0
1641.06|1524.44|102296.35|32222.04|1.0|1
6141.06|-5323.19|106796.35|26719.46|1.0|1
-19858.94|942.64|80796.35|25213.86|-1.0|1
10141.06|-2499.11|110796.35|30739.15|1.0|1
61641.06|641.03|162296.35|49272.7|1.0|1
-20655.29|2813.64|80000.0|26846.83|-1.0|0
54641.06|-825.87|155296.35|45713.49|1.0|1
-42858.94|-4281.2|57796.35|13115.29|-1.0|1
39344.71|759.67|140000.0|42726.94|1.0|0
19344.71|-2831.06|120000.0|33158.18|1.0|0
-15858.94|-725.06|84796.35|24741.76|-1.0|1
37141.06|-1774.71|137796.35|39533.88|1.0|1
61641.06|2199.53|162296.35|50831.2|1.0|1
-40655.29|-2101.52|60000.0|15953.64|-1.0|0
21641.06|983.07|122296.35|37658.69|1.0|1
-11358.94|-1686.83|89296.35|25125.05|-1.0|1
29344.71|-162.15|130000.0|38816.1|1.0|0
-20655.29|3008.83|80000.0|27042.02|-1.0|0
-20655.29|-1804.24|80000.0|22228.95|-1.0|0
-40655.29|-3913.94|60000.0|14141.22|-1.0|0
29344.71|3674.55|130000.0|42652.8|1.0|0
-20655.29|1836.19|80000.0|25869.38|-1.0|0
-30655.29|798.61|70000.0|21842.79|-1.0|0
19344.71|3081.39|120000.0|39070.63|1.0|0
-655.29|2561.0|100000.0|32572.21|1.0|0
59344.71|-3433.81|160000.0|44511.48|1.0|0
-10655.29|-1108.56|90000.0|25913.64|-1.0|0
27141.06|-409.83|127796.35|37909.75|1.0|1
-50655.29|-1696.86|50000.0|13369.29|-1.0|0
14641.06|-4216.83|115296.35|30366.48|1.0|1
-50655.29|6882.02|50000.0|21948.17|-1.0|0
-655.29|-548.43|100000.0|29462.78|1.0|0
-70655.29|535.68|30000.0|9623.8|-1.0|0
39344.71|-2605.98|140000.0|39361.29|1.0|0
-40655.29|2904.18|60000.0|20959.34|-1.0|0
29344.71|1706.6|130000.0|40684.85|1.0|0
-10655.29|298.56|90000.0|27320.76|1.0|0
-30655.29|-417.48|70000.0|20626.7|-1.0|0
9344.71|1311.84|110000.0|34312.07|1.0|0
-19858.94|299.25|80796.35|24570.47|-1.0|1
19344.71|947.31|120000.0|36936.55|1.0|0
29344.71|-132.76|130000.0|38845.49|1.0|0
-50655.29|3043.77|50000.0|18109.92|-1.0|0
31641.06|1018.72|132296.35|40683.36|1.0|1
49344.71|193.0|150000.0|45149.28|1.0|0
9344.71|-981.49|110000.0|32018.74|1.0|0
6141.06|1567.48|106796.35|33610.13|1.0|1
-10655.29|4257.07|90000.0|31279.27|1.0|0
-655.29|-489.0|100000.0|29522.21|1.0|0
19344.71|128.26|120000.0|36117.5|1.0|0
-69858.94|-2923.76|30796.35|6402.39|-1.0|1
-20655.29|-3360.82|80000.0|20672.37|-1.0|0
-60655.29|-362.12|40000.0|11715.02|-1.0|0
29344.71|5282.26|130000.0|44260.51|1.0|0
29344.71|-1807.77|130000.0|37170.48|1.0|0
39344.71|-1247.44|140000.0|40719.83|1.0|0
-20655.29|-258.88|80000.0|23774.31|-1.0|0
-20655.29|3960.57|80000.0|27993.76|-1.0|0
-26858.94|-581.77|73796.35|21597.14|-1.0|1
-20655.29|127.52|80000.0|24160.71|-1.0|0
-13858.94|577.87|86796.35|26642.5|-1.0|1
19344.71|280.48|120000.0|36269.72|1.0|0
-50655.29|1656.08|50000.0|16722.23|-1.0|0
-30655.29|-699.85|70000.0|20344.33|-1.0|0
-10655.29|2482.12|90000.0|29504.32|1.0|0
-30655.29|2162.55|70000.0|23206.73|-1.0|0
-18358.94|-256.91|82296.35|24462.66|-1.0|1
45641.06|3522.6|146296.35|47371.85|1.0|1
79344.71|-2367.99|180000.0|51555.33|1.0|0
-20655.29|3958.82|80000.0|27992.01|-1.0|0
31641.06|-2429.6|132296.35|37235.04|1.0|1
13141.06|1132.29|113796.35|35267.25|1.0|1
49344.71|133.08|150000.0|45089.36|1.0|0
-20655.29|7.52|80000.0|24040.71|-1.0|0
29344.71|2868.84|130000.0|41847.09|1.0|0
-20655.29|-326.86|80000.0|23706.33|-1.0|0
7141.06|246.05|107796.35|32587.6|1.0|1
-30655.29|3728.6|70000.0|24772.78|-1.0|0
-39858.94|-1793.33|60796.35|16499.86|-1.0|1
59344.71|2755.87|160000.0|50701.16|1.0|0
-20655.29|1424.86|80000.0|25458.05|-1.0|0
39344.71|27.53|140000.0|41994.8|1.0|0
-43358.94|-1562.73|57296.35|15684.31|-1.0|1
19344.71|2484.31|120000.0|38473.55|1.0|0
49344.71|-1163.18|150000.0|43793.1|1.0|0
-20655.29|-931.31|80000.0|23101.88|-1.0|0
-26858.94|-1638.85|73796.35|20540.06|-1.0|1
-12858.94|2181.58|87796.35|28545.11|1.0|1
-60655.29|1519.52|40000.0|13596.66|-1.0|0
17141.06|-908.26|117796.35|34422.31|1.0|1
9344.71|-324.9|110000.0|32675.33|1.0|0
45641.06|-1049.37|146296.35|42799.88|1.0|1
9344.71|-1025.58|110000.0|31974.65|1.0|0
-30655.29|-2646.35|70000.0|18397.83|-1.0|0
-6858.94|362.62|93796.35|28519.56|1.0|1
-50655.29|5261.35|50000.0|20327.5|-1.0|0
-26858.94|-939.86|73796.35|21239.05|-1.0|1
19344.71|1279.21|120000.0|37268.45|1.0|0
-10655.29|999.27|90000.0|28021.47|1.0|0
-20358.94|-716.82|80296.35|23404.95|-1.0|1
9344.71|2895.44|110000.0|35895.67|1.0|0
-10655.29|6410.9|90000.0|33433.1|1.0|0
-25358.94|-61.94|75296.35|22565.32|-1.0|1
-30655.29|-1785.22|70000.0|19258.96|-1.0|0
-20655.29|669.54|80000.0|24702.73|-1.0|0
-36858.94|3799.3|63796.35|22989.2|-1.0|1
53141.06|-4862.91|153796.35|41228.1|1.0|1
-12858.94|47.54|87796.35|26411.07|-1.0|1
-30655.29|1842.4|70000.0|22886.58|-1.0|0
9344.71|522.37|110000.0|33522.6|1.0|0
3141.06|3308.9|103796.35|34454.85|1.0|1
-4358.94|2169.89|96296.35|31074.08|1.0|1
-32858.94|1705.26|67796.35|22090.76|-1.0|1
-20655.29|-3016.63|80000.0|21016.56|-1.0|0
-15358.94|3350.62|85296.35|28966.89|1.0|1
-59858.94|-3808.17|40796.35|8507.0|-1.0|1
-31358.94|1166.55|69296.35|22000.4|-1.0|1
71641.06|2847.18|172296.35|54467.87|1.0|1
-20655.29|541.54|80000.0|24574.73|-1.0|0
29344.71|-316.03|130000.0|38662.22|1.0|0
9344.71|-25.87|110000.0|32974.36|1.0|0
-59858.94|2457.19|40796.35|14772.36|-1.0|1
29344.71|1677.18|130000.0|40655.43|1.0|0
49344.71|2503.65|150000.0|47459.93|1.0|0
54641.06|4013.19|155296.35|50552.55|1.0|1
-45358.94|-2106.0|55296.35|14543.24|-1.0|1
5641.06|635.72|106296.35|32528.92|1.0|1
36141.06|-4294.38|136796.35|36715.31|1.0|1
-655.29|4197.9|100000.0|34209.11|1.0|0
29344.71|-2900.21|130000.0|36078.04|1.0|0
-10655.29|-2315.31|90000.0|24706.89|-1.0|0
-21358.94|-969.31|79296.35|22853.56|-1.0|1
-50655.29|-4038.08|50000.0|11028.07|-1.0|0
-40655.29|-1509.37|60000.0|16545.79|-1.0|0
9344.71|-3696.44|110000.0|29303.79|1.0|0
-40655.29|4698.0|60000.0|22753.16|-1.0|0
1641.06|2698.92|102296.35|33396.52|1.0|1
19344.71|1125.56|120000.0|37114.8|1.0|0
9344.71|2163.42|110000.0|35163.65|1.0|0
-9858.94|2499.56|90796.35|29759.79|1.0|1
-9858.94|2587.57|90796.35|29847.8|1.0|1
39344.71|778.67|140000.0|42745.94|1.0|0
-60655.29|-120.57|40000.0|11956.57|-1.0|0
19344.71|1470.85|120000.0|37460.09|1.0|0
6141.06|27.38|106796.35|32070.03|1.0|1
-19858.94|-15.9|80796.35|24255.32|-1.0|1
-14358.94|828.23|86296.35|26743.41|-1.0|1
-30655.29|-885.93|70000.0|20158.25|-1.0|0
-30655.29|-4001.87|70000.0|17042.31|-1.0|0
49344.71|-4093.98|150000.0|40862.3|1.0|0
-40655.29|-2466.24|60000.0|15588.92|-1.0|0
-37358.94|-581.14|63296.35|18459.31|-1.0|1
1641.06|813.5|102296.35|31511.1|1.0|1
29344.71|1829.46|130000.0|40807.71|1.0|0
19344.71|864.75|120000.0|36853.99|1.0|0
46141.06|2030.77|146796.35|46029.47|1.0|1
-2858.94|-1674.7|97796.35|27677.84|1.0|1
9344.71|-973.84|110000.0|32026.39|1.0|0
-655.29|-2450.44|100000.0|27560.77|1.0|0
20641.06|-3617.16|121296.35|32759.56|1.0|1
49344.71|1458.84|150000.0|46415.12|1.0|0
69344.71|-2303.74|170000.0|48630.56|1.0|0
-29858.94|-4647.19|70796.35|16635.02|-1.0|1
-20858.94|3953.86|79796.35|27926.18|-1.0|1
29344.71|2852.63|130000.0|41830.88|1.0|0
-655.29|-4568.28|100000.0|25442.93|1.0|0
49344.71|468.59|150000.0|45424.87|1.0|0
-20655.29|720.51|80000.0|24753.7|-1.0|0
-10655.29|2345.73|90000.0|29367.93|1.0|0
-655.29|-3536.42|100000.0|26474.79|1.0|0
-51358.94|-231.12|49296.35|14624.71|-1.0|1
-4858.94|2914.34|95796.35|31669.08|1.0|1
19344.71|3785.83|120000.0|39775.07|1.0|0
79344.71|-1637.45|180000.0|52285.87|1.0|0
40141.06|4319.15|140796.35|46524.45|1.0|1
49344.71|919.87|150000.0|45876.15|1.0|0
-10655.29|-5885.93|90000.0|21136.27|-1.0|0
19344.71|2506.68|120000.0|38495.92|1.0|0
33141.06|-209.18|133796.35|39903.81|1.0|1
-10655.29|-1751.28|90000.0|25270.92|-1.0|0
13141.06|-628.34|113796.35|33506.62|1.0|1
-20655.29|-3747.73|80000.0|20285.46|-1.0|0
69344.71|3036.43|170000.0|53970.73|1.0|0
-7358.94|3165.31|93296.35|31172.79|1.0|1
9344.71|2202.41|110000.0|35202.64|1.0|0
69344.71|2127.06|170000.0|53061.36|1.0|0
-655.29|-8.93|100000.0|30002.28|1.0|0
20141.06|3888.39|120796.35|40115.66|1.0|1
-2858.94|-500.16|97796.35|28852.38|1.0|1
-60655.29|1240.11|40000.0|13317.25|-1.0|0
-655.29|-602.81|100000.0|29408.4|1.0|0
-655.29|183.68|100000.0|30194.89|1.0|0
-19858.94|488.23|80796.35|24759.45|-1.0|1
8641.06|-2111.85|109296.35|30678.06|1.0|1
-10655.29|-3257.96|90000.0|23764.24|-1.0|0
9344.71|-1250.57|110000.0|31749.66|1.0|0
39344.71|208.12|140000.0|42175.39|1.0|0
19344.71|-2762.57|120000.0|33226.67|1.0|0
-655.29|3588.49|100000.0|33599.7|1.0|0
-15358.94|3348.75|85296.35|28965.02|1.0|1
-655.29|2551.09|100000.0|32562.3|1.0|0
-15858.94|3231.88|84796.35|28698.7|1.0|1
-60655.29|-370.99|40000.0|11706.15|-1.0|0
39344.71|-495.13|140000.0|41472.14|1.0|0
-60655.29|-509.93|40000.0|11567.21|-1.0|0
-20655.29|-2570.47|80000.0|21462.72|-1.0|0
19641.06|-3651.11|120296.35|32426.71|1.0|1
-5858.94|-1915.2|94796.35|26540.64|1.0|1
13141.06|-3078.48|113796.35|31056.48|1.0|1
29344.71|-174.38|130000.0|38803.87|1.0|0
9344.71|-2501.52|110000.0|30498.71|1.0|0
39344.71|-4975.14|140000.0|36992.13|1.0|0
-32858.94|955.12|67796.35|21340.62|-1.0|1
1641.06|-2530.84|102296.35|28166.76|1.0|1
-33858.94|-1055.11|66796.35|19031.49|-1.0|1
49344.71|4088.21|150000.0|49044.49|1.0|0
59344.71|-206.45|160000.0|47738.84|1.0|0
-10655.29|708.0|90000.0|27730.2|1.0|0
29344.71|4229.45|130000.0|43207.7|1.0|0
-70655.29|2202.65|30000.0|11290.77|-1.0|0
49344.71|2812.17|150000.0|47768.45|1.0|0
9344.71|2276.18|110000.0|35276.41|1.0|0
-42858.94|3001.72|57796.35|20398.21|-1.0|1
-655.29|-1898.45|100000.0|28112.76|1.0|0
18641.06|-1152.38|119296.35|34626.54|1.0|1
-10655.29|2723.69|90000.0|29745.89|1.0|0
-100655.29|2638.75|-0.0|2759.84|-1.0|0
59344.71|-1130.62|160000.0|46814.67|1.0|0
46141.06|1559.38|146796.35|45558.08|1.0|1
26141.06|-2218.61|126796.35|35802.07|1.0|1
-20655.29|2247.59|80000.0|26280.78|-1.0|0
-10655.29|-1716.43|90000.0|25305.77|-1.0|0
-18858.94|7044.29|81796.35|31614.41|1.0|1
9344.71|-88.97|110000.0|32911.26|1.0|0
31641.06|-1197.19|132296.35|38467.45|1.0|1
-10655.29|-2910.75|90000.0|24111.45|-1.0|0
9344.71|-1435.45|110000.0|31564.78|1.0|0
-20655.29|2963.86|80000.0|26997.05|-1.0|0
59344.71|-1429.16|160000.0|46516.13|1.0|0
-30655.29|-1678.2|70000.0|19365.98|-1.0|0
-10655.29|65.68|90000.0|27087.88|1.0|0
-20655.29|1202.47|80000.0|25235.66|-1.0|0
31641.06|-2220.56|132296.35|37444.08|1.0|1
-50655.29|-775.08|50000.0|14291.07|-1.0|0
-40655.29|-2293.08|60000.0|15762.08|-1.0|0
141.06|-4920.08|100796.35|25329.16|1.0|1
51641.06|-398.39|152296.35|45244.27|1.0|1
39344.71|4683.36|140000.0|46650.63|1.0|0
9344.71|519.79|110000.0|33520.02|1.0|0
-50655.29|2015.73|50000.0|17081.88|-1.0|0
-12358.94|-642.72|88296.35|25870.26|-1.0|1
-655.29|-1795.59|100000.0|28215.62|1.0|0
-40655.29|-396.87|60000.0|17658.29|-1.0|0
-8358.94|-5379.15|92296.35|22329.43|-1.0|1
49344.71|2818.84|150000.0|47775.12|1.0|0
-11358.94|4079.28|89296.35|30891.16|1.0|1
-40655.29|-290.32|60000.0|17764.84|-1.0|0
5641.06|-738.74|106296.35|31154.46|1.0|1
-40655.29|2428.89|60000.0|20484.05|-1.0|0
-5858.94|824.37|94796.35|29280.21|1.0|1
19344.71|5500.35|120000.0|41489.59|1.0|0
30141.06|-1347.41|130796.35|37868.87|1.0|1
-30655.29|-3189.33|70000.0|17854.85|-1.0|0
19344.71|-1208.63|120000.0|34780.61|1.0|0
37141.06|714.82|137796.35|42023.41|1.0|1
9344.71|-3065.56|110000.0|29934.67|1.0|0
-655.29|-2691.96|100000.0|27319.25|1.0|0
-18358.94|-565.69|82296.35|24153.88|-1.0|1
43141.06|-474.91|143796.35|42627.09|1.0|1
-10655.29|-504.68|90000.0|26517.52|-1.0|0
-25358.94|-2114.12|75296.35|20513.14|-1.0|1
-30655.29|-734.53|70000.0|20309.65|-1.0|0
-30655.29|1596.32|70000.0|22640.5|-1.0|0
-10655.29|358.34|90000.0|27380.54|1.0|0
14141.06|-1117.44|114796.35|33316.42|1.0|1
19344.71|-883.12|120000.0|35106.12|1.0|0
-20655.29|-1363.57|80000.0|22669.62|-1.0|0
-655.29|432.48|100000.0|30443.69|1.0|0
-50655.29|-1395.68|50000.0|13670.47|-1.0|0
53141.06|767.28|153796.35|46858.29|1.0|1
22641.06|1963.38|123296.35|38937.9|1.0|1
21141.06|-2122.99|121796.35|34403.18|1.0|1
29344.71|-6247.12|130000.0|32731.13|1.0|0
-655.29|-3667.25|100000.0|26343.96|1.0|0
-20655.29|117.81|80000.0|24151.0|-1.0|0
19344.71|-7.11|120000.0|35982.13|1.0|0
29344.71|-6454.21|130000.0|32524.04|1.0|0
-27358.94|-523.51|73296.35|21505.95|-1.0|1
15641.06|-1146.13|116296.35|33736.08|1.0|1
-655.29|110.72|100000.0|30121.93|1.0|0
-9858.94|-4014.77|90796.35|23245.46|-1.0|1
-30655.29|2794.96|70000.0|23839.14|-1.0|0
-655.29|-3473.16|100000.0|26538.05|1.0|0
29344.71|2703.0|130000.0|41681.25|1.0|0
-30655.29|-3667.28|70000.0|17376.9|-1.0|0
9344.71|-4888.08|110000.0|28112.15|1.0|0
-41358.94|3308.22|59296.35|21153.06|-1.0|1
-655.29|-364.5|100000.0|29646.71|1.0|0
7141.06|2403.81|107796.35|34745.36|1.0|1
16141.06|-1857.36|116796.35|33174.31|1.0|1
9344.71|157.72|110000.0|33157.95|1.0|0
-10655.29|2165.89|90000.0|29188.09|1.0|0
-40655.29|-1862.24|60000.0|16192.92|-1.0|0
-20655.29|-5106.1|80000.0|18927.09|-1.0|0
29344.71|182.31|130000.0|39160.56|1.0|0
19344.71|-971.32|120000.0|35017.92|1.0|0
19344.71|-1534.07|120000.0|34455.17|1.0|0
-20655.29|-3594.28|80000.0|20438.91|-1.0|0
34641.06|4451.13|135296.35|45012.47|1.0|1
-15858.94|-3746.22|84796.35|21720.6|-1.0|1
49344.71|1214.54|150000.0|46170.82|1.0|0
-10655.29|-1193.93|90000.0|25828.27|-1.0|0
49344.71|-2393.82|150000.0|42562.46|1.0|0
14641.06|292.55|115296.35|34875.86|1.0|1
-10655.29|-201.06|90000.0|26821.14|-1.0|0
50141.06|3759.84|150796.35|48954.15|1.0|1
-10655.29|2932.99|90000.0|29955.19|1.0|0
-20655.29|-1230.02|80000.0|22803.17|-1.0|0
141.06|-867.38|100796.35|29381.86|1.0|1
-655.29|1521.66|100000.0|31532.87|1.0|0
-41358.94|-4823.4|59296.35|13021.44|-1.0|1
-60655.29|3228.67|40000.0|15305.81|-1.0|0
-10655.29|-545.64|90000.0|26476.56|-1.0|0
-10655.29|1127.86|90000.0|28150.06|1.0|0
-40655.29|1374.35|60000.0|19429.51|-1.0|0
-62358.94|3946.44|38296.35|15514.35|-1.0|1
21641.06|609.11|122296.35|37284.73|1.0|1
-655.29|1530.37|100000.0|31541.58|1.0|0
-10655.29|-1596.04|90000.0|25426.16|-1.0|0
25641.06|6503.31|126296.35|44374.54|1.0|1
-10655.29|-2702.68|90000.0|24319.52|-1.0|0
-15858.94|3709.97|84796.35|29176.79|1.0|1
-22858.94|997.54|77796.35|24372.05|-1.0|1
-40655.29|-2631.95|60000.0|15423.21|-1.0|0
29344.71|-1290.75|130000.0|37687.5|1.0|0
28641.06|120.27|129296.35|38888.2|1.0|1
-50655.29|1417.46|50000.0|16483.61|-1.0|0
11641.06|-227.21|112296.35|33459.4|1.0|1
-80655.29|-4247.45|20000.0|1851.66|-1.0|0
-10655.29|-1575.06|90000.0|25447.14|-1.0|0
36141.06|-2293.98|136796.35|38715.71|1.0|1
-35358.94|-2057.75|65296.35|17580.5|-1.0|1
13141.06|2767.34|113796.35|36902.3|1.0|1
-10655.29|-2622.18|90000.0|24400.02|-1.0|0
-20655.29|-967.86|80000.0|23065.33|-1.0|0
-655.29|220.99|100000.0|30232.2|1.0|0
10141.06|-5930.45|110796.35|27307.81|1.0|1
-8858.94|-799.23|91796.35|26759.9|1.0|1
-45358.94|3839.94|55296.35|20489.18|-1.0|1
72641.06|46.29|173296.35|51965.88|1.0|1
-50655.29|-7132.45|50000.0|7933.7|-1.0|0
39344.71|4097.62|140000.0|46064.89|1.0|0
-40655.29|3307.65|60000.0|21362.81|-1.0|0
-16858.94|-2738.75|83796.35|22429.17|-1.0|1
30141.06|612.55|130796.35|39828.83|1.0|1
-42358.94|-4877.88|58296.35|12668.06|-1.0|1
39344.71|-1332.76|140000.0|40634.51|1.0|0
-655.29|1954.48|100000.0|31965.69|1.0|0
-60655.29|105.06|40000.0|12182.2|-1.0|0
49344.71|-1890.65|150000.0|43065.63|1.0|0
-15358.94|-2878.06|85296.35|22738.21|-1.0|1
-50655.29|-3185.52|50000.0|11880.63|-1.0|0
19344.71|2718.48|120000.0|38707.72|1.0|0
-24358.94|1975.36|76296.35|24901.52|-1.0|1
-49858.94|3940.94|50796.35|19245.12|-1.0|1
19344.71|2571.89|120000.0|38561.13|1.0|0
9344.71|1508.61|110000.0|34508.84|1.0|0
-10655.29|-1748.3|90000.0|25273.9|-1.0|0
-50655.29|-3183.6|50000.0|11882.55|-1.0|0
49344.71|-2799.73|150000.0|42156.55|1.0|0
-10655.29|-6192.27|90000.0|20829.93|-1.0|0
-10655.29|-1952.91|90000.0|25069.29|-1.0|0
9344.71|-2493.48|110000.0|30506.75|1.0|0
1641.06|3246.86|102296.35|33944.46|1.0|1
-655.29|1113.35|100000.0|31124.56|1.0|0
39344.71|-5390.72|140000.0|36576.55|1.0|0
-30655.29|-1997.91|70000.0|19046.27|-1.0|0
-10655.29|-582.98|90000.0|26439.22|-1.0|0
19344.71|-3247.45|120000.0|32741.79|1.0|0
59344.71|-3381.4|160000.0|44563.89|1.0|0
-30655.29|-2467.6|70000.0|18576.58|-1.0|0
141.06|-841.47|100796.35|29407.77|1.0|1
59344.71|1902.61|160000.0|49847.9|1.0|0
3141.06|-4082.97|103796.35|27062.98|1.0|1
-6858.94|-1918.22|93796.35|26238.72|-1.0|1
5641.06|-925.04|106296.35|30968.16|1.0|1
-40655.29|-496.41|60000.0|17558.75|-1.0|0
-50655.29|-826.71|50000.0|14239.44|-1.0|0
-30655.29|1297.11|70000.0|22341.29|-1.0|0
39344.71|906.69|140000.0|42873.96|1.0|0
9344.71|-2770.88|110000.0|30229.35|1.0|0
-10655.29|671.99|90000.0|27694.19|1.0|0
-655.29|-3128.85|100000.0|26882.36|1.0|0
-30655.29|-4307.2|70000.0|16736.98|-1.0|0
39344.71|-1060.51|140000.0|40906.76|1.0|0
-12858.94|1597.17|87796.35|27960.7|1.0|1
29344.71|-532.52|130000.0|38445.73|1.0|0
49344.71|-389.21|150000.0|44567.07|1.0|0
-50655.29|-768.35|50000.0|14297.8|-1.0|0
28641.06|-755.81|129296.35|38012.12|1.0|1
