LSAT|UGPA|female|male|white|nonwhite|U|org_female|org_male|scf_UGPA|scf_LSAT
32|3.0|0|1|1|0|-0.722771489311695|1|0|2.9468943961238074|36.871311015099465
20|3.1|0|1|0|1|0.14941998044073698|0|1|3.026660719380628|33.063829422166876
35|3.2|0|1|1|0|0.00106882225209458|0|1|3.2004295952239725|37.754339747107885
25|3.1|0|1|1|0|-0.623341066503555|1|0|2.9817212932177446|36.99137374148584
31|3.1|0|1|1|0|-0.26848816878815|0|1|3.1060134867254243|37.42305665004547
45|3.1|0|1|1|0|-0.417928862343786|1|0|3.0536697924201976|37.2406495401328
35|2.6|0|1|1|0|-1.34530390136414|0|1|2.7288437066077216|36.12840757683159
32|2.8|0|1|1|0|-1.16634918281126|1|0|2.7915251012100724|36.34041806536669
28|2.9|0|1|1|0|-1.00408556303728|1|0|2.8483602048771113|36.533729630870525
39|2.5|0|1|1|0|-1.4809490247504602|0|1|2.6813321038200586|35.9685311233593
35|2.4|0|1|1|0|-1.7270142405655|0|1|2.595144318356008|35.68031300432464
30|3.0|0|1|1|0|-0.509769300899074|0|1|3.0215013935308668|37.12899059756154
29|2.5|0|1|1|0|-1.57066403486211|0|1|2.6499081659879833|35.86317853494619
32|3.6|0|1|1|0|0.7675150994433199|0|1|3.468888130045617|38.71240659332878
37|2.6|0|1|1|0|-1.30506450454005|0|1|2.742938118486255|36.175971778323714
28|2.9|0|1|1|0|-0.99619841565567|1|0|2.851122788626293|36.54315208797823
36|2.4|0|1|1|0|-1.75771959536323|0|1|2.5843893381238834|35.64451003928247
31|2.8|0|1|1|0|-0.8999893709989231|0|1|2.884821352940275|36.658284965508116
28|3.2|0|1|1|0|-0.357011665120843|1|0|3.075006893269384|37.314897399742144
26|3.1|0|1|0|1|0.25189523593134305|0|1|3.0625541117333164|33.174796494031106
28|3.1|0|1|1|0|-0.315939968836187|0|1|3.089392829681816|37.36504044786124
29|3.1|0|1|1|0|-0.581104504355137|1|0|2.996515240200983|37.04249283365376
36|2.5|0|1|1|0|-1.51695239199215|0|1|2.6687214205849985|35.92621514039197
28|3.1|0|1|1|0|-0.28478073993493397|0|1|3.1003067856705613|37.40312664459533
28|3.1|0|1|1|0|-0.29951959107678006|0|1|3.0951442967913736|37.38510638243311
29|2.7|0|1|1|0|-1.41162110091694|1|0|2.7056151793707404|36.050155036401364
35|2.6|0|1|1|0|-1.3372891433429899|0|1|2.7316509877692834|36.13787627652975
32|2.7|0|1|1|0|-1.4039531884780703|1|0|2.708300973013086|36.05919429742597
30|2.9|0|1|1|0|-0.964483722506906|1|0|2.8622313037413205|36.58106489249978
27|3.2|0|1|1|0|-0.389218891935632|1|0|3.0637258613449383|37.27562376096995
40|4.0|0|1|1|0|1.7086585762579098|0|1|3.7985368038815737|39.922166849220574
26|3.6|0|1|1|0|0.467854677173242|1|0|3.3639278734683784|38.33496656366609
30|3.7|0|1|1|0|0.7292613312596039|1|0|3.4554892123867806|38.664017550815245
33|2.6|0|1|1|0|-1.27524517725934|0|1|2.7533827551807972|36.21125952940029
31|3.6|0|1|0|1|1.3150762160423402|0|1|3.434948128985001|34.348287999096314
25|3.7|0|1|1|0|0.631400828414212|1|0|3.4212122017304565|38.540504167709734
28|3.3|0|1|1|0|0.113867680374763|0|1|3.239938973874932|37.89383739554187
42|3.4|0|1|1|0|0.4575843528131261|0|1|3.3603305486304738|38.32209591199574
32|2.8|0|1|1|0|-0.859421399426226|0|1|2.8990308527228343|36.706941110595444
34|2.9|0|1|1|0|-0.64065705877109|0|1|2.9756561245928004|36.970436516882565
34|2.5|0|1|1|0|-1.78655271770805|1|0|2.5742901335098427|35.61092283672008
33|3.5|0|1|1|0|0.566388350371062|0|1|3.398440671461501|38.45866771067766
34|3.1|0|1|1|0|-0.237216652475117|0|1|3.116966772951581|37.46133951598521
30|3.1|0|1|1|0|-0.23809339406230104|0|1|3.116659681940878|37.4602656677967
30|2.8|0|1|1|0|-0.8826684680501391|0|1|2.89088824160005|36.67905130054144
27|4.0|0|1|1|0|1.32410651115906|1|0|3.6638420613649787|39.42335580586687
28|3.1|0|1|1|0|-0.301256624442406|0|1|3.09453587654569|37.382983193447195
48|3.7|0|1|1|0|1.1140945071601103|0|1|3.5902824178957355|39.15358079775486
48|3.7|0|1|1|0|0.86983229122119|1|0|3.504726158370855|38.84213038206931
48|3.9|0|1|1|0|1.29350860356392|1|0|3.6531247160192595|39.38393529029186
45|4.0|0|1|1|0|1.4969782904512599|1|0|3.7243928213619717|39.64681582695394
47|4.0|0|1|1|0|1.7961656032048001|0|1|3.8291873647099868|40.03655279622193
48|3.7|0|1|1|0|1.17970171597025|0|1|3.613262260938946|39.23765894557193
45|3.9|0|1|1|0|1.5320363177967|0|1|3.736672386068561|39.6922872894608
40|3.8|0|1|1|0|1.31523911297613|0|1|3.660736131054255|39.411927521234254
44|3.8|0|1|1|0|1.3434550423712|0|1|3.6706191552001752|39.44830365875964
42|4.0|0|1|1|0|1.70381319191008|0|1|3.7968396402037317|39.915842699541045
38|3.6|0|1|0|1|1.08763605418772|1|0|3.3552840293238377|34.09380857851887
46|3.8|0|1|1|0|1.3596741963801797|0|1|3.6763001408750666|39.469228679276995
44|3.7|0|1|0|1|1.6734042230993|0|1|3.5604575281728983|34.75307504780156
47|3.9|0|1|1|0|1.5695468939538|0|1|3.749810990319278|39.7409975453491
32|3.6|0|1|0|1|1.0446087937439799|1|0|3.340213129197026|34.045878519171545
44|3.8|0|1|1|0|1.07370549632183|1|0|3.5761356016149186|39.101910354924115
46|3.9|0|1|1|0|1.26628968961595|1|0|3.6435909104866826|39.348901197978854
44|3.7|0|1|1|0|0.8358923668935458|1|0|3.4928382248938377|38.799051227718046
48|3.9|0|1|1|0|1.58186130317244|0|1|3.7541242844853677|39.757001745818286
44|3.7|0|1|0|1|1.3728861965219399|1|0|3.4551968836850633|34.41327292504482
44|3.7|0|1|1|0|1.1096587784477199|0|1|3.58872874183724|39.14790274824717
43|3.7|0|1|0|1|1.6113202003643603|0|1|3.5387117303586866|34.68260142798485
48|3.7|0|1|0|1|1.3772360203446299|1|0|3.456720470353722|34.41816758734226
48|3.9|0|1|0|1|2.09980785044339|0|1|3.709811366068661|35.24098451712506
44|3.7|0|1|1|0|0.82907087794902|1|0|3.490448902925884|38.79039863904857
44|3.7|0|1|1|0|1.11237605191076|0|1|3.589680504895273|39.15138095460314
47|3.9|0|1|1|0|1.5634151391899898|0|1|3.747663257400787|39.733030923346654
48|3.8|0|1|1|0|1.3585192202840801|0|1|3.675895594333789|39.46773822849587
47|3.7|0|1|1|0|0.825253531264187|1|0|3.489111823826652|38.78555743990393
42|3.8|0|1|1|0|1.0286465439504902|1|0|3.560353072957414|39.044346032436536
48|3.9|0|1|1|0|1.54057027787964|0|1|3.7396615250183753|39.70336401840052
45|3.8|0|1|1|0|1.06963346784406|1|0|3.5747093166534984|39.09670471558573
45|3.9|0|1|1|0|1.5494377801432901|0|1|3.7427674917848277|39.71487694608397
45|3.7|0|1|1|0|1.1123684415751598|0|1|3.5896778392687243|39.15137121267227
45|3.9|0|1|1|0|1.26656715959444|1|0|3.643688098229776|39.34925817871735
46|4.0|0|1|0|1|2.26585788204103|0|1|3.7679727134668792|35.43283401238685
48|3.8|0|1|1|0|1.36752656583905|0|1|3.6790505431701|39.4793633424661
48|3.5|0|1|1|0|0.7278410098884441|0|1|3.454991724949468|38.662222082602
45|3.8|0|1|1|0|1.32005118375503|0|1|3.662421626188364|39.41812889704904
45|3.9|0|1|1|0|1.55385915041323|0|1|3.7443161385979113|39.72061858270297
48|4.0|0|1|1|0|1.7889982221805|0|1|3.8266768892004137|40.02717155102729
47|3.9|0|1|1|0|1.5424260288299|0|1|3.740311527759502|39.70577311589843
46|3.9|0|1|1|0|1.3089080612779198|1|0|3.658518591595377|39.403770101851975
48|3.6|0|1|1|0|0.649541794156823|1|0|3.427566328860356|38.563370726011875
44|3.6|0|1|0|1|1.43601028528425|0|1|3.477306979180841|34.48437193485582
43|3.9|0|1|1|0|1.2431652289858601|1|0|3.635491244529605|39.31916165739234
48|3.8|0|1|1|0|1.09900143900351|1|0|3.5849958595499465|39.134263958326976
48|3.9|0|1|1|0|1.2918925931912801|1|0|3.652558685770557|39.38185441533444
48|4.0|0|1|1|0|1.79079897162414|0|1|3.8273076268941133|40.02952831006225
48|4.1|0|1|1|0|1.77301828671487|1|0|3.8210796931681377|40.006263638359464
34|3.3|0|1|0|1|0.433034094026753|1|0|3.1260005317769575|33.371857542132325
43|4.0|0|1|1|0|1.7408920295231398|0|1|3.8098270219873194|39.96426315805121
47|3.6|0|1|0|1|1.18488502850718|1|0|3.389346843555756|34.20238746583215
48|3.5|0|1|0|1|0.993762863651348|1|0|3.3224036306052462|33.98932573417221
42|4.0|0|1|1|0|1.44162891016703|1|0|3.7050059263158586|39.57513180446844
46|3.7|0|1|1|0|1.17078104275361|0|1|3.610137670302094|39.22621616451186
43|3.9|0|1|1|0|1.5279712793968898|0|1|3.735248549479771|39.687012123571826
36|2.9|0|1|1|0|-0.9733833564765241|1|0|2.859114082395177|36.570422004099456
30|3.7|0|1|0|1|1.55965402249311|0|1|3.5206149285032713|34.624062409871826
48|3.7|0|1|1|0|1.17404721016993|0|1|3.611281691148905|39.230405375677904
45|3.6|0|1|0|1|1.12451190933305|1|0|3.368200313657411|34.13493999457729
48|4.0|0|1|1|0|1.49602313852187|1|0|3.724058266031576|39.64557769140523
45|4.0|0|1|1|0|1.50274609299578|1|0|3.72641307492223|39.654293282719344
39|3.7|0|1|1|0|0.8074796120963779|1|0|3.4828862598963077|38.76302432370213
47|3.4|0|1|1|0|0.489820425855864|0|1|3.3716216843499542|38.362508296781535
42|3.8|0|1|1|0|1.03917634907595|1|0|3.5640412845647527|39.05779061903121
36|3.5|0|1|0|1|0.8280307790483069|1|0|3.2643536485914795|33.80564347754037
45|3.2|0|1|1|0|-0.23606303513633703|1|0|3.117370843569092|37.462752533261046
40|2.7|0|1|0|1|-0.5184047114409149|0|1|2.792745774999557|32.34969986671641
36|3.3|0|1|0|1|0.428771808181907|1|0|3.1245076065101123|33.36720717869548
38|3.7|0|1|1|0|0.7461466579159151|1|0|3.4614035343543295|38.685369156400164
40|3.6|0|1|1|0|0.602959957050165|1|0|3.4112503885118923|38.504681940558264
44|3.6|0|1|1|0|0.643371598446609|1|0|3.425405131462415|38.55559171611427
39|3.8|0|1|0|1|1.8228800138509198|0|1|3.6128135157621952|34.92333793276459
42|3.4|0|1|1|0|0.4431971841672221|0|1|3.355291241467204|38.304073344979514
41|3.6|0|1|1|0|0.87209387112028|0|1|3.50551830838079|38.84500265190911
44|3.3|0|1|1|0|-0.009074637462611359|1|0|3.1968767065035633|37.741820587474095
44|3.1|0|1|0|1|0.0230580993695849|1|0|2.982400702130646|32.927507218565665
44|3.2|0|1|0|1|0.554335932456103|0|1|3.168488198277542|33.50447584808171
43|3.4|0|1|1|0|0.441194679840749|0|1|3.3545898363022792|38.30156551315222
36|4.0|0|1|1|0|1.4226826221341802|1|0|3.6983697237835074|39.550623898774994
40|2.7|0|1|0|1|-0.5467170065592479|0|1|2.7828289974104483|32.31976767357687
40|3.7|0|1|1|0|0.8165301269310009|1|0|3.4860563293769613|38.774496594792495
40|4.0|0|1|1|0|1.46433341864732|1|0|3.7129584981553374|39.60452114808046
40|3.4|0|1|1|0|0.160824149557217|1|0|3.2563861343508305|37.95206000290528
42|3.6|0|1|1|0|0.9089241455028291|0|1|3.518418627414307|38.89180803765306
42|3.1|0|1|0|1|0.0395335808908164|1|0|2.988171470103947|32.9452494464176
46|3.2|0|1|0|1|0.612064540258248|0|1|3.188708451058534|33.5677750222843
45|3.3|0|1|1|0|0.28472649535266104|0|1|3.2997846649498785|38.10611971086333
32|3.3|0|1|0|1|0.6849257679603499|0|1|3.2142291157369436|33.64783779935736
38|3.3|0|1|0|1|0.764306009933213|0|1|3.242033156395759|33.73528129142026
45|3.3|0|1|1|0|0.269487936023176|0|1|3.294447146284672|38.087138467619894
42|3.4|0|1|1|0|0.15244432257806698|1|0|3.253450982677675|37.94166307301499
43|3.0|0|1|1|0|-0.37211115470087797|0|1|3.0697180857301705|37.296479863937755
46|3.3|0|1|1|0|-0.00761087006481139|1|0|3.1973894115197234|37.74362692752802
42|3.0|0|1|0|1|0.104429928675831|0|1|3.0109023241247748|33.01522850496547
44|3.0|0|1|1|0|-0.672626454044657|1|0|2.9644583964940643|36.931812606058706
42|3.5|0|1|1|0|0.6575280963299069|0|1|3.4303636429628996|38.57344170366408
42|3.4|0|1|1|0|0.484588412250681|0|1|3.369789098363939|38.35594634676661
37|2.9|0|1|0|1|-0.15925905642067997|0|1|2.9185415668293824|32.731809025826465
41|3.8|0|1|1|0|1.3020203425985202|0|1|3.6561060717359144|39.39489734704721
35|3.6|0|1|1|0|0.5792860392873189|1|0|3.4029582675045433|38.47488924432185
38|3.8|0|1|1|0|1.31240082364|0|1|3.6597419804930835|39.40827023969783
41|3.6|0|1|1|0|0.593429372136542|1|0|3.407912167767601|38.492685300315436
40|3.6|0|1|1|0|0.8833796875149471|0|1|3.5094713235153687|38.859339129815126
40|3.6|0|1|0|1|1.3743045965347702|0|1|3.455693698139732|34.41486891068527
35|2.9|0|1|0|1|-0.145697005297691|0|1|2.9232918650329256|32.74632632682467
38|3.6|0|1|1|0|0.5603033656160021|1|0|3.3963093203931103|38.4510169479775
42|3.1|0|1|1|0|-0.45785675820689|1|0|3.039684488112632|37.192064292082414
43|3.2|0|1|0|1|0.572426035015936|0|1|3.174824509865855|33.52429871677
36|3.3|0|1|0|1|0.477824265185728|1|0|3.1416889160533015|33.42076502918664
40|3.4|0|1|0|1|0.931451965808465|0|1|3.3005783666094137|33.92014925728155
39|3.8|0|1|1|0|1.3029484083642|0|1|3.6564311397584057|39.396092764298324
34|3.4|0|1|0|1|0.9387083709772441|0|1|3.303120024071463|33.9281979436139
47|3.3|0|1|1|0|0.0041108636483222|1|0|3.2014951127956555|37.758095074467114
47|3.7|0|1|1|0|1.1507131911473998|0|1|3.603108624432155|39.20048680168671
41|3.5|0|1|1|0|0.6803974629643199|0|1|3.4383739586780107|38.60229524408881
45|3.4|0|1|1|0|0.518554939972119|0|1|3.381686350051941|38.39856691525411
35|3.0|0|1|0|1|0.0609143732854021|0|1|2.9956603918593125|32.96828839256274
32|3.3|0|1|1|0|0.16679922755046697|0|1|3.2584789890377777|37.95947507809328
34|3.3|0|1|1|0|-0.11817869282009501|1|0|3.158661484229006|37.60742545118375
36|3.3|0|1|1|0|0.196068477844133|0|1|3.2687309535694093|37.99581917016238
38|3.1|0|1|1|0|-0.46498196910184003|1|0|3.037188783281025|37.183400827103945
31|3.9|0|1|1|0|1.18908155462583|1|0|3.6165476806966996|39.249694310324514
38|3.1|0|1|1|0|-0.218888807083043|0|1|3.1233863572940415|37.48379482573747
32|3.4|0|1|1|0|0.38266462508116206|0|1|3.334088865508381|38.22833801915502
30|3.2|0|1|1|0|-0.324739222739267|1|0|3.086310767858773|37.35429206721695
41|3.0|0|1|1|0|-0.7102527051204671|1|0|2.951279275484226|36.88640603955019
33|3.3|0|1|1|0|0.18052769976165198|0|1|3.263287578556486|37.97651760877368
34|3.3|0|1|1|0|0.219085193195552|0|1|3.276792880234763|38.02442383002391
30|3.5|0|1|1|0|0.5454207392279129|0|1|3.3910964722218258|38.43231116231774
35|3.1|0|1|1|0|-0.24724323056121|0|1|3.1134548236573245|37.4490606273203
34|3.4|0|1|1|0|0.0793546794598379|1|0|3.2278503123031475|37.85110074316786
37|3.2|0|1|1|0|0.00645188340061732|0|1|3.2023150877259177|37.76098526170159
42|3.5|0|1|1|0|0.416752297458288|1|0|3.3460285498074285|38.270968379908005
35|2.8|0|1|1|0|-0.864184351143409|0|1|2.8973625622275017|36.70122520875369
38|3.3|0|1|1|0|0.230712426334962|0|1|3.280865481362235|38.03888208171098
39|3.3|0|1|1|0|-0.0335240604188859|1|0|3.1883129539492034|37.71166192424178
35|3.1|0|1|1|0|-0.23822373969895602|0|1|3.1166140265574827|37.46010602084553
37|2.8|0|1|1|0|-1.12815248060116|1|0|2.8049040307130255|36.38583117181248
34|3.3|0|1|1|0|-0.0885767973572553|1|0|3.1690299623864315|37.64384189332759
34|3.1|0|1|1|0|-0.241518212372481|0|1|3.1154600913982105|37.45607118634633
38|3.0|0|1|1|0|-0.420022730480254|0|1|3.0529363858022074|37.238100093572655
35|3.1|0|1|1|0|-0.21302702169294196|0|1|3.1254395296612327|37.49097953648452
35|3.0|0|1|1|0|-0.46237815343034|0|1|3.038100806159756|37.18656654371713
39|3.5|0|1|1|0|0.362229119995834|1|0|3.3269310438621567|38.202803956675886
40|2.4|0|1|1|0|-1.6669570363807198|0|1|2.6161801946081775|35.7504447156378
38|3.1|0|1|1|0|-0.215398966763083|0|1|3.1246087227056023|37.48807210975846
38|3.3|0|1|1|0|0.20957225507970395|0|1|3.2734608405283554|38.01259875298413
42|3.9|0|1|1|0|1.2539188011355902|1|0|3.6392578336687613|39.33298864448401
39|3.2|0|1|1|0|0.00681243575802034|0|1|3.2024413762349435|37.761430413795466
42|3.5|0|1|1|0|0.6641763342052951|0|1|3.4326922813192797|38.581827346225815
38|3.0|0|1|1|0|-0.6928219248481341|1|0|2.9573846502142818|36.90743419293955
25|2.4|0|1|0|1|-1.56512158450059|1|0|2.426118541653905|31.26131283842325
36|3.7|0|1|1|0|1.02651316012302|0|1|3.5596058254156375|39.04162266519754
40|2.7|0|1|1|0|-1.04047193546824|0|1|2.8356153687144414|36.49029174670767
36|3.0|0|1|1|0|-0.47826688911810494|0|1|3.0325355541259964|37.16725322874441
39|3.4|0|1|1|0|0.14232340290719298|1|0|3.249905988923061|37.92910975040762
40|3.0|0|1|1|0|-0.421305335181514|0|1|3.05248713555584|37.23653850925133
41|2.7|0|1|1|0|-1.33216968759617|1|0|2.7334441487901864|36.143925741573476
28|2.3|0|1|1|0|-1.97660370739848|0|1|2.50772211465186|35.39032617557836
28|3.9|0|1|0|1|1.66784816784557|1|0|3.5585114420645927|34.7467623565114
35|3.7|0|1|0|1|1.3019866683911898|1|0|3.430363331735044|34.33359092081005
38|2.5|0|1|1|0|-1.4791890862779|0|1|2.6819485468999975|35.97060091623046
40|2.9|0|1|1|0|-0.619531936437256|0|1|2.983055494331345|36.99598105229241
37|2.8|0|1|1|0|-0.8669776153712271|0|1|2.8963841823406327|36.69787349474564
42|3.2|0|1|1|0|-0.274468390892396|1|0|3.10391883024161|37.415740066824064
42|3.5|0|1|1|0|0.39035248530010797|1|0|3.3367816461398627|38.23794837974885
42|3.2|0|1|1|0|-0.007705285511898559|0|1|3.1973563411880592|37.74351041296296
38|3.6|0|1|1|0|0.596361275549008|1|0|3.408939107969116|38.49637544069709
44|3.1|0|1|1|0|-0.423200675802885|1|0|3.0518232659783586|37.234231032573476
29|3.0|0|1|1|0|-0.762091467750598|1|0|2.9331220234017295|36.82393953884128
34|3.0|0|1|1|0|-0.7718042988775841|1|0|2.929719968370715|36.812247201610994
35|3.2|0|1|1|0|-0.0215449164896732|0|1|3.1925088167557125|37.726435332901936
31|3.9|0|1|1|0|1.1935507784778798|1|0|3.618113088896617|39.255430114575645
35|2.4|0|1|1|0|-1.73108942153424|0|1|2.5937169291905073|35.675559205203996
40|3.6|0|1|1|0|0.8598960986476261|0|1|3.501245867867286|38.82951365518245
39|2.9|0|1|1|0|-0.633650735266763|0|1|2.978110187452041|36.97890662030268
32|3.4|0|1|1|0|0.0796847622503784|1|0|3.227965928419965|37.851509248700864
25|2.1|0|1|0|1|-1.93326800722959|0|1|2.297170104970457|30.88727904446247
33|3.0|0|1|1|0|-0.756945077134223|1|0|2.9349246187376417|36.8301362854559
35|3.1|0|1|1|0|-0.263571482822499|0|1|3.1077356247927574|37.429073107352025
31|3.2|0|1|1|0|-0.33122447356233803|1|0|3.084039217998432|37.346372244721685
40|2.6|0|1|1|0|-1.26868643616189|0|1|2.7556800460382185|36.219025663572474
35|3.4|0|1|1|0|0.41141485292649|0|1|3.344159035163885|38.264290184301885
38|3.6|0|1|1|0|0.559901062187148|1|0|3.3961684079870125|38.45051117815607
36|3.6|0|1|1|0|0.5644821677257249|1|0|3.3977730043133936|38.45627086861958
37|3.0|0|1|1|0|-0.459292491614924|0|1|3.039181602393717|37.19031843736658
36|2.7|0|1|1|0|-1.06705122345523|0|1|2.826305601126113|36.45859416082701
43|4.0|0|1|1|0|1.72176792530983|0|1|3.803128536849266|39.93928207032521
33|3.1|0|1|1|0|-0.20684228044156|0|1|3.1276058218385288|37.49856158288029
37|3.5|0|1|1|0|0.35073589338056|1|0|3.322905380395153|38.18845072099672
38|2.8|0|1|1|0|-0.864228597958813|0|1|2.897347064161183|36.701172113405796
32|3.0|0|1|1|0|-0.741167547197118|1|0|2.940450919400934|36.84914044051796
40|3.1|0|1|1|0|-0.187663532617489|0|1|3.1343234466659755|37.52208309483107
34|3.5|0|1|1|0|0.35900555942183004|1|0|3.3258019466581397|38.19877769133569
28|2.5|0|1|0|1|-1.33385638244145|1|0|2.507122415177239|31.498589316314153
36|2.9|0|1|1|0|-0.658423836512406|0|1|2.969433062047028|36.948966552871006
37|2.7|0|1|1|0|-1.06578013186628|0|1|2.8267508187437707|36.46010939582056
36|3.0|0|1|1|0|-0.48834765881485404|0|1|3.0290046234617085|37.15500490114825
41|2.9|0|1|1|0|-0.6103165551576291|0|1|2.9862833105916287|37.007129836001084
35|3.6|0|1|1|0|0.8450332537010841|0|1|3.4960399484227396|38.81064883880297
39|2.4|0|1|1|0|-1.70006741173695|0|1|2.6045828222677407|35.71176309161551
42|2.4|0|1|1|0|-1.68599040139925|0|1|2.6095134921429697|35.728203623870684
35|3.1|0|1|1|0|-0.25429659879746896|0|1|3.110984282722345|37.44042524414807
38|3.0|0|1|1|0|-0.735829097672183|1|0|2.942320786057388|36.85557286370912
33|3.0|0|1|1|0|-0.45938177197299895|0|1|3.039150330698843|37.190209874977946
38|2.7|0|1|1|0|-1.3538084865106002|1|0|2.725864856640505|36.118362904427684
34|3.1|0|1|1|0|-0.21418849254274103|0|1|3.125032708241579|37.489555828044786
37|3.4|0|1|1|0|0.42800383360025|0|1|3.349969557803753|38.28505008877735
33|3.2|0|1|1|0|-0.0238469874300728|0|1|3.191702484191896|37.723595829887486
34|2.7|0|1|1|0|-1.43295703232726|1|0|2.698141970802933|36.02501525632108
32|3.0|0|1|1|0|-0.736971249637548|1|0|2.9419207313473708|36.85419656357512
39|3.7|0|1|1|0|0.7700318676669019|1|0|3.469769663337506|38.715592297652805
28|3.4|0|1|1|0|0.32939649756691897|0|1|3.315430958371599|38.1618154656268
35|3.0|0|1|1|0|-0.727605996332853|1|0|2.945201042381858|36.865483268559736
23|2.9|0|1|0|1|-0.527984613278322|1|0|2.789390280312532|32.33956874566522
35|2.9|0|1|1|0|-0.6717655984290529|0|1|2.9647599232209014|36.932852122244306
36|3.4|0|1|1|0|0.418939508583133|0|1|3.346794651113411|38.27370534898291
32|3.0|0|1|1|0|-0.742794539657557|1|0|2.939881042522288|36.847180262319284
36|3.3|0|1|1|0|-0.0833596614841042|1|0|3.1708573372385924|37.650263701570864
39|3.4|0|1|1|0|0.160175069611518|1|0|3.256158785016128|37.95125458154986
39|3.7|0|1|1|0|1.08200190139941|0|1|3.579041533599579|39.11251853864523
37|2.4|0|1|1|0|-1.7324181991291698|0|1|2.593251506241953|35.67400929029565
35|3.2|0|1|1|0|0.0383601506424257|0|1|3.213491404876058|37.800400785759905
37|3.4|0|1|1|0|0.16076784723316198|1|0|3.2563664136738923|37.951990138578225
34|3.2|0|1|1|0|-0.334262146969535|1|0|3.0829752303760363|37.342663199419064
34|3.1|0|1|1|0|-0.24831557545911603|0|1|3.1130792198496184|37.44774763553651
24|2.6|0|1|1|0|-1.4017584706594801|0|1|2.709069703643607|36.06178194122989
29|3.9|0|1|1|0|1.42850589239823|0|1|3.7004094056887884|39.558154954031544
33|3.2|0|1|1|0|0.00418497685205362|0|1|3.201521071982459|37.758186570105735
36|3.5|0|1|1|0|0.627237063811008|0|1|3.419753784907278|38.53525768552481
33|2.9|0|1|1|0|-0.6876642107508341|0|1|2.9591912117578567|36.91365865668801
34|3.5|0|1|1|0|0.6061273649128721|0|1|3.4123598174429337|38.508669748398525
34|3.6|0|1|1|0|0.852651589252776|0|1|3.498708377066534|38.820317343100164
39|2.9|0|1|1|0|-0.630875246458285|0|1|2.9790823412495233|36.982262508284876
37|3.6|0|1|1|0|0.490383575202938|1|0|3.3718189352899097|38.363214661147694
